Seccio_censal,Districte,Municipi,Data,Tipus_us,Numero_de_comptadors,Consum_litres_per_dia
801909001,9,BARCELONA,2023-01-01,Domèstic/Doméstico/Domestic,476,29832
801909001,9,BARCELONA,2023-01-02,Domèstic/Doméstico/Domestic,476,28136
801909001,9,BARCELONA,2023-01-03,Domèstic/Doméstico/Domestic,476,29130
801909001,9,BARCELONA,2023-01-04,Domèstic/Doméstico/Domestic,476,27931
801909001,9,BARCELONA,2023-01-05,Domèstic/Doméstico/Domestic,476,28348
801909001,9,BARCELONA,2023-01-06,Domèstic/Doméstico/Domestic,476,31029
801909001,9,BARCELONA,2023-01-07,Domèstic/Doméstico/Domestic,476,28189
801909001,9,BARCELONA,2023-01-08,Domèstic/Doméstico/Domestic,476,30178
801909001,9,BARCELONA,2023-01-09,Domèstic/Doméstico/Domestic,476,28147
801909001,9,BARCELONA,2023-01-10,Domèstic/Doméstico/Domestic,476,31182
801909001,9,BARCELONA,2023-01-11,Domèstic/Doméstico/Domestic,476,27049
801909001,9,BARCELONA,2023-01-12,Domèstic/Doméstico/Domestic,476,28852
801909001,9,BARCELONA,2023-01-13,Domèstic/Doméstico/Domestic,476,26947
801909001,9,BARCELONA,2023-01-14,Domèstic/Doméstico/Domestic,476,30106
801909001,9,BARCELONA,2023-01-15,Domèstic/Doméstico/Domestic,476,31039
801909001,9,BARCELONA,2023-01-16,Domèstic/Doméstico/Domestic,476,27029
801909001,9,BARCELONA,2023-01-17,Domèstic/Doméstico/Domestic,478,29257
801909001,9,BARCELONA,2023-01-18,Domèstic/Doméstico/Domestic,478,27684
801909001,9,BARCELONA,2023-01-19,Domèstic/Doméstico/Domestic,478,28510
801909001,9,BARCELONA,2023-01-20,Domèstic/Doméstico/Domestic,478,27293
801909001,9,BARCELONA,2023-01-21,Domèstic/Doméstico/Domestic,478,29375
801909001,9,BARCELONA,2023-01-22,Domèstic/Doméstico/Domestic,478,29817
801909001,9,BARCELONA,2023-01-23,Domèstic/Doméstico/Domestic,478,30587
801909001,9,BARCELONA,2023-01-24,Domèstic/Doméstico/Domestic,478,26202
801909001,9,BARCELONA,2023-01-25,Domèstic/Doméstico/Domestic,478,29097
801909001,9,BARCELONA,2023-01-26,Domèstic/Doméstico/Domestic,478,27797
801909001,9,BARCELONA,2023-01-27,Domèstic/Doméstico/Domestic,478,28371
801909001,9,BARCELONA,2023-01-28,Domèstic/Doméstico/Domestic,478,29658
801909001,9,BARCELONA,2023-01-29,Domèstic/Doméstico/Domestic,478,30848
801909001,9,BARCELONA,2023-01-30,Domèstic/Doméstico/Domestic,478,28934
801909001,9,BARCELONA,2023-01-31,Domèstic/Doméstico/Domestic,478,27246
801909001,9,BARCELONA,2023-02-01,Domèstic/Doméstico/Domestic,478,28273
801909001,9,BARCELONA,2023-02-02,Domèstic/Doméstico/Domestic,478,28179
801909001,9,BARCELONA,2023-02-03,Domèstic/Doméstico/Domestic,478,28245
801909001,9,BARCELONA,2023-02-04,Domèstic/Doméstico/Domestic,478,30012
801909001,9,BARCELONA,2023-02-05,Domèstic/Doméstico/Domestic,478,30142
801909001,9,BARCELONA,2023-02-06,Domèstic/Doméstico/Domestic,491,28733
801909001,9,BARCELONA,2023-02-07,Domèstic/Doméstico/Domestic,491,27285
801909001,9,BARCELONA,2023-02-08,Domèstic/Doméstico/Domestic,491,28886
801909001,9,BARCELONA,2023-02-09,Domèstic/Doméstico/Domestic,497,28342
801909001,9,BARCELONA,2023-02-10,Domèstic/Doméstico/Domestic,498,29747
801909001,9,BARCELONA,2023-02-11,Domèstic/Doméstico/Domestic,506,31628
801909001,9,BARCELONA,2023-02-12,Domèstic/Doméstico/Domestic,506,31978
801909001,9,BARCELONA,2023-02-13,Domèstic/Doméstico/Domestic,507,29124
801909001,9,BARCELONA,2023-02-14,Domèstic/Doméstico/Domestic,511,29335
801909001,9,BARCELONA,2023-02-15,Domèstic/Doméstico/Domestic,511,30137
801909001,9,BARCELONA,2023-02-16,Domèstic/Doméstico/Domestic,511,29427
801909001,9,BARCELONA,2023-02-17,Domèstic/Doméstico/Domestic,511,29765
801909001,9,BARCELONA,2023-02-18,Domèstic/Doméstico/Domestic,512,31846
801909001,9,BARCELONA,2023-02-19,Domèstic/Doméstico/Domestic,512,32911
801909001,9,BARCELONA,2023-02-20,Domèstic/Doméstico/Domestic,512,32877
801909001,9,BARCELONA,2023-02-21,Domèstic/Doméstico/Domestic,512,29596
801909001,9,BARCELONA,2023-02-22,Domèstic/Doméstico/Domestic,512,30243
801909001,9,BARCELONA,2023-02-23,Domèstic/Doméstico/Domestic,514,29626
801909001,9,BARCELONA,2023-02-24,Domèstic/Doméstico/Domestic,516,28490
801909001,9,BARCELONA,2023-02-25,Domèstic/Doméstico/Domestic,517,31664
801909001,9,BARCELONA,2023-02-26,Domèstic/Doméstico/Domestic,517,32508
801909001,9,BARCELONA,2023-02-27,Domèstic/Doméstico/Domestic,517,29072
801909001,9,BARCELONA,2023-02-28,Domèstic/Doméstico/Domestic,517,30168
