Seccio_censal,Districte,Municipi,Data,Tipus_us,Numero_de_comptadors,Consum_litres_per_dia
801905001,5,BARCELONA,2023-01-01 00:00:00,Domestic,108,24401
801905001,5,BARCELONA,2023-01-02 00:00:00,Domestic,108,21865
801905001,5,BARCELONA,2023-01-03 00:00:00,Domestic,108,25407
801905001,5,BARCELONA,2023-01-04 00:00:00,Domestic,108,24749
801905001,5,BARCELONA,2023-01-05 00:00:00,Domestic,108,26539
801905001,5,BARCELONA,2023-01-06 00:00:00,Domestic,108,30014
801905001,5,BARCELONA,2023-01-07 00:00:00,Domestic,108,26473
801905001,5,BARCELONA,2023-01-08 00:00:00,Domestic,108,29388
801905001,5,BARCELONA,2023-01-09 00:00:00,Domestic,108,27232
801905001,5,BARCELONA,2023-01-10 00:00:00,Domestic,108,33682
801905001,5,BARCELONA,2023-01-11 00:00:00,Domestic,108,40288
801905001,5,BARCELONA,2023-01-12 00:00:00,Domestic,108,37563
801905001,5,BARCELONA,2023-01-13 00:00:00,Domestic,108,43653
801905001,5,BARCELONA,2023-01-14 00:00:00,Domestic,108,40378
801905001,5,BARCELONA,2023-01-15 00:00:00,Domestic,108,42970
801905001,5,BARCELONA,2023-01-16 00:00:00,Domestic,108,43030
801905001,5,BARCELONA,2023-01-17 00:00:00,Domestic,108,40772
801905001,5,BARCELONA,2023-01-18 00:00:00,Domestic,108,40200
801905001,5,BARCELONA,2023-01-19 00:00:00,Domestic,108,34817
801905001,5,BARCELONA,2023-01-20 00:00:00,Domestic,108,30157
801905001,5,BARCELONA,2023-01-21 00:00:00,Domestic,108,27497
801905001,5,BARCELONA,2023-01-22 00:00:00,Domestic,108,31378
801905001,5,BARCELONA,2023-01-23 00:00:00,Domestic,108,29170
801905001,5,BARCELONA,2023-01-24 00:00:00,Domestic,108,26542
801905001,5,BARCELONA,2023-01-25 00:00:00,Domestic,108,28995
801905001,5,BARCELONA,2023-01-26 00:00:00,Domestic,108,28205
801905001,5,BARCELONA,2023-01-27 00:00:00,Domestic,108,31647
801905001,5,BARCELONA,2023-01-28 00:00:00,Domestic,108,30624
801905001,5,BARCELONA,2023-01-29 00:00:00,Domestic,108,32357
801905001,5,BARCELONA,2023-01-30 00:00:00,Domestic,108,27615
801905001,5,BARCELONA,2023-01-31 00:00:00,Domestic,108,29932
801905001,5,BARCELONA,2023-02-01 00:00:00,Domestic,108,32108
801905001,5,BARCELONA,2023-02-02 00:00:00,Domestic,108,36349
801905001,5,BARCELONA,2023-02-03 00:00:00,Domestic,108,36889
801905001,5,BARCELONA,2023-02-04 00:00:00,Domestic,108,29058
801905001,5,BARCELONA,2023-02-05 00:00:00,Domestic,108,30977
801905001,5,BARCELONA,2023-02-06 00:00:00,Domestic,109,28159
801905001,5,BARCELONA,2023-02-07 00:00:00,Domestic,109,27444
801905001,5,BARCELONA,2023-02-08 00:00:00,Domestic,109,28366
801905001,5,BARCELONA,2023-02-09 00:00:00,Domestic,109,27351
801905001,5,BARCELONA,2023-02-10 00:00:00,Domestic,109,29522
801905001,5,BARCELONA,2023-02-11 00:00:00,Domestic,109,28994
801905001,5,BARCELONA,2023-02-12 00:00:00,Domestic,109,32185
801905001,5,BARCELONA,2023-02-13 00:00:00,Domestic,109,28662
801905001,5,BARCELONA,2023-02-14 00:00:00,Domestic,109,28130
801905001,5,BARCELONA,2023-02-15 00:00:00,Domestic,109,29104
801905001,5,BARCELONA,2023-02-16 00:00:00,Domestic,109,25253
801905001,5,BARCELONA,2023-02-17 00:00:00,Domestic,109,32327
801905001,5,BARCELONA,2023-02-18 00:00:00,Domestic,109,28782
801905001,5,BARCELONA,2023-02-19 00:00:00,Domestic,109,32195
801905001,5,BARCELONA,2023-02-20 00:00:00,Domestic,109,29834
801905001,5,BARCELONA,2023-02-21 00:00:00,Domestic,110,27193
801905001,5,BARCELONA,2023-02-22 00:00:00,Domestic,110,26493
801905001,5,BARCELONA,2023-02-23 00:00:00,Domestic,110,26898
801905001,5,BARCELONA,2023-02-24 00:00:00,Domestic,110,33002
801905001,5,BARCELONA,2023-02-25 00:00:00,Domestic,110,27776
801905001,5,BARCELONA,2023-02-26 00:00:00,Domestic,110,28998
801905001,5,BARCELONA,2023-02-27 00:00:00,Domestic,110,28220
801905001,5,BARCELONA,2023-02-28 00:00:00,Domestic,110,29622
801905001,5,BARCELONA,2023-03-01 00:00:00,Domestic,110,28286
801905001,5,BARCELONA,2023-03-02 00:00:00,Domestic,110,30434
801905001,5,BARCELONA,2023-03-03 00:00:00,Domestic,110,32644
801905001,5,BARCELONA,2023-03-04 00:00:00,Domestic,110,31058
801905001,5,BARCELONA,2023-03-05 00:00:00,Domestic,110,30847
801905001,5,BARCELONA,2023-03-06 00:00:00,Domestic,110,28401
801905001,5,BARCELONA,2023-03-07 00:00:00,Domestic,110,31836
801905001,5,BARCELONA,2023-03-08 00:00:00,Domestic,110,27546
801905001,5,BARCELONA,2023-03-09 00:00:00,Domestic,110,27442
801905001,5,BARCELONA,2023-03-10 00:00:00,Domestic,110,33176
801905001,5,BARCELONA,2023-03-11 00:00:00,Domestic,124,33565
801905001,5,BARCELONA,2023-03-12 00:00:00,Domestic,124,38704
801905001,5,BARCELONA,2023-03-13 00:00:00,Domestic,124,34345
801905001,5,BARCELONA,2023-03-14 00:00:00,Domestic,124,34630
801905001,5,BARCELONA,2023-03-15 00:00:00,Domestic,124,34965
801905001,5,BARCELONA,2023-03-16 00:00:00,Domestic,200,54460
801905001,5,BARCELONA,2023-03-17 00:00:00,Domestic,282,83954
801905001,5,BARCELONA,2023-03-18 00:00:00,Domestic,284,84638
801905001,5,BARCELONA,2023-03-19 00:00:00,Domestic,284,97711
801905001,5,BARCELONA,2023-03-20 00:00:00,Domestic,284,84261
