Seccio_censal,Districte,Municipi,Data,Tipus_us,Numero_de_comptadors,Consum_litres_per_dia
801902001,2,BARCELONA,2023-01-01 00:00:00,Commercial,48,7686
801902001,2,BARCELONA,2023-01-02 00:00:00,Commercial,48,11648
801902001,2,BARCELONA,2023-01-03 00:00:00,Commercial,48,9862
801902001,2,BARCELONA,2023-01-04 00:00:00,Commercial,48,9834
801902001,2,BARCELONA,2023-01-05 00:00:00,Commercial,48,9599
801902001,2,BARCELONA,2023-01-06 00:00:00,Commercial,48,6557
801902001,2,BARCELONA,2023-01-07 00:00:00,Commercial,48,8962
801902001,2,BARCELONA,2023-01-08 00:00:00,Commercial,48,6215
801902001,2,BARCELONA,2023-01-09 00:00:00,Commercial,48,10868
801902001,2,BARCELONA,2023-01-10 00:00:00,Commercial,48,12370
801902001,2,BARCELONA,2023-01-11 00:00:00,Commercial,48,9774
801902001,2,BARCELONA,2023-01-12 00:00:00,Commercial,48,10380
801902001,2,BARCELONA,2023-01-13 00:00:00,Commercial,48,9868
801902001,2,BARCELONA,2023-01-14 00:00:00,Commercial,48,9035
801902001,2,BARCELONA,2023-01-15 00:00:00,Commercial,48,7439
801902001,2,BARCELONA,2023-01-16 00:00:00,Commercial,48,10460
801902001,2,BARCELONA,2023-01-17 00:00:00,Commercial,48,10624
801902001,2,BARCELONA,2023-01-18 00:00:00,Commercial,48,10242
801902001,2,BARCELONA,2023-01-19 00:00:00,Commercial,48,10165
801902001,2,BARCELONA,2023-01-20 00:00:00,Commercial,48,9215
801902001,2,BARCELONA,2023-01-21 00:00:00,Commercial,48,9898
801902001,2,BARCELONA,2023-01-22 00:00:00,Commercial,48,9367
801902001,2,BARCELONA,2023-01-23 00:00:00,Commercial,48,10331
801902001,2,BARCELONA,2023-01-24 00:00:00,Commercial,48,10087
801902001,2,BARCELONA,2023-01-25 00:00:00,Commercial,48,10947
801902001,2,BARCELONA,2023-01-26 00:00:00,Commercial,48,10640
801902001,2,BARCELONA,2023-01-27 00:00:00,Commercial,48,10439
801902001,2,BARCELONA,2023-01-28 00:00:00,Commercial,48,9316
801902001,2,BARCELONA,2023-01-29 00:00:00,Commercial,48,6822
801902001,2,BARCELONA,2023-01-30 00:00:00,Commercial,48,10272
801902001,2,BARCELONA,2023-01-31 00:00:00,Commercial,48,11339
801902001,2,BARCELONA,2023-02-01 00:00:00,Commercial,48,11095
801902001,2,BARCELONA,2023-02-02 00:00:00,Commercial,48,10853
801902001,2,BARCELONA,2023-02-03 00:00:00,Commercial,48,14300
801902001,2,BARCELONA,2023-02-04 00:00:00,Commercial,48,9283
801902001,2,BARCELONA,2023-02-05 00:00:00,Commercial,48,8269
801902001,2,BARCELONA,2023-02-06 00:00:00,Commercial,48,10891
801902001,2,BARCELONA,2023-02-07 00:00:00,Commercial,49,11558
801902001,2,BARCELONA,2023-02-08 00:00:00,Commercial,49,10832
801902001,2,BARCELONA,2023-02-09 00:00:00,Commercial,49,10612
801902001,2,BARCELONA,2023-02-10 00:00:00,Commercial,49,11234
801902001,2,BARCELONA,2023-02-11 00:00:00,Commercial,49,10585
801902001,2,BARCELONA,2023-02-12 00:00:00,Commercial,49,7489
801902001,2,BARCELONA,2023-02-13 00:00:00,Commercial,49,11232
801902001,2,BARCELONA,2023-02-14 00:00:00,Commercial,49,11698
801902001,2,BARCELONA,2023-02-15 00:00:00,Commercial,49,11582
801902001,2,BARCELONA,2023-02-16 00:00:00,Commercial,49,11567
801902001,2,BARCELONA,2023-02-17 00:00:00,Commercial,49,10863
801902001,2,BARCELONA,2023-02-18 00:00:00,Commercial,49,10564
801902001,2,BARCELONA,2023-02-19 00:00:00,Commercial,49,11071
801902001,2,BARCELONA,2023-02-20 00:00:00,Commercial,49,14682
801902001,2,BARCELONA,2023-02-21 00:00:00,Commercial,49,13318
801902001,2,BARCELONA,2023-02-22 00:00:00,Commercial,49,15794
801902001,2,BARCELONA,2023-02-23 00:00:00,Commercial,49,17044
801902001,2,BARCELONA,2023-02-24 00:00:00,Commercial,49,12540
801902001,2,BARCELONA,2023-02-25 00:00:00,Commercial,49,10925
801902001,2,BARCELONA,2023-02-26 00:00:00,Commercial,49,8997
801902001,2,BARCELONA,2023-02-27 00:00:00,Commercial,49,11173
801902001,2,BARCELONA,2023-02-28 00:00:00,Commercial,49,11964
801902001,2,BARCELONA,2023-03-01 00:00:00,Commercial,49,12588
