Seccio_censal,Districte,Municipi,Data,Tipus_us,Numero_de_comptadors,Consum_litres_per_dia
801908005,8,BARCELONA,2023-01-01,Industrial/Industrial/Industrial,2,1645
801908005,8,BARCELONA,2023-01-02,Industrial/Industrial/Industrial,2,2088
801908005,8,BARCELONA,2023-01-03,Industrial/Industrial/Industrial,2,2111
801908005,8,BARCELONA,2023-01-04,Industrial/Industrial/Industrial,2,1958
801908005,8,BARCELONA,2023-01-05,Industrial/Industrial/Industrial,2,1817
801908005,8,BARCELONA,2023-01-06,Industrial/Industrial/Industrial,2,1921
801908005,8,BARCELONA,2023-01-07,Industrial/Industrial/Industrial,2,1769
801908005,8,BARCELONA,2023-01-08,Industrial/Industrial/Industrial,2,2286
801908005,8,BARCELONA,2023-01-09,Industrial/Industrial/Industrial,2,1917
801908005,8,BARCELONA,2023-01-10,Industrial/Industrial/Industrial,2,1589
801908005,8,BARCELONA,2023-01-11,Industrial/Industrial/Industrial,2,1917
801908005,8,BARCELONA,2023-01-12,Industrial/Industrial/Industrial,2,2177
801908005,8,BARCELONA,2023-01-13,Industrial/Industrial/Industrial,2,1666
801908005,8,BARCELONA,2023-01-14,Industrial/Industrial/Industrial,2,1789
801908005,8,BARCELONA,2023-01-15,Industrial/Industrial/Industrial,2,2831
801908005,8,BARCELONA,2023-01-16,Industrial/Industrial/Industrial,2,1921
801908005,8,BARCELONA,2023-01-17,Industrial/Industrial/Industrial,2,1924
801908005,8,BARCELONA,2023-01-18,Industrial/Industrial/Industrial,2,1997
801908005,8,BARCELONA,2023-01-19,Industrial/Industrial/Industrial,2,2012
801908005,8,BARCELONA,2023-01-20,Industrial/Industrial/Industrial,2,1799
801908005,8,BARCELONA,2023-01-21,Industrial/Industrial/Industrial,2,1312
801908005,8,BARCELONA,2023-01-22,Industrial/Industrial/Industrial,2,1475
801908005,8,BARCELONA,2023-01-23,Industrial/Industrial/Industrial,2,2587
801908005,8,BARCELONA,2023-01-24,Industrial/Industrial/Industrial,2,1872
801908005,8,BARCELONA,2023-01-25,Industrial/Industrial/Industrial,2,1806
801908005,8,BARCELONA,2023-01-26,Industrial/Industrial/Industrial,2,2240
801908005,8,BARCELONA,2023-01-27,Industrial/Industrial/Industrial,2,2267
801908005,8,BARCELONA,2023-01-28,Industrial/Industrial/Industrial,2,2242
801908005,8,BARCELONA,2023-01-29,Industrial/Industrial/Industrial,2,1579
