Seccio_censal,Districte,Municipi,Data,Tipus_us,Numero_de_comptadors,Consum_litres_per_dia
801901001,1,BARCELONA,2023-01-01,Domèstic/Doméstico/Domestic,395,11089
801901001,1,BARCELONA,2023-01-02,Domèstic/Doméstico/Domestic,395,11571
801901001,1,BARCELONA,2023-01-03,Domèstic/Doméstico/Domestic,395,11776
801901001,1,BARCELONA,2023-01-04,Domèstic/Doméstico/Domestic,395,12335
801901001,1,BARCELONA,2023-01-05,Domèstic/Doméstico/Domestic,396,11494
801901001,1,BARCELONA,2023-01-06,Domèstic/Doméstico/Domestic,396,11184
801901001,1,BARCELONA,2023-01-07,Domèstic/Doméstico/Domestic,396,11738
801901001,1,BARCELONA,2023-01-08,Domèstic/Doméstico/Domestic,396,12448
801901001,1,BARCELONA,2023-01-09,Domèstic/Doméstico/Domestic,396,12012
801901001,1,BARCELONA,2023-01-10,Domèstic/Doméstico/Domestic,396,11702
801901001,1,BARCELONA,2023-01-11,Domèstic/Doméstico/Domestic,396,12074
801901001,1,BARCELONA,2023-01-12,Domèstic/Doméstico/Domestic,396,12596
801901001,1,BARCELONA,2023-01-13,Domèstic/Doméstico/Domestic,395,11715
801901001,1,BARCELONA,2023-01-14,Domèstic/Doméstico/Domestic,395,12725
801901001,1,BARCELONA,2023-01-15,Domèstic/Doméstico/Domestic,395,12856
801901001,1,BARCELONA,2023-01-16,Domèstic/Doméstico/Domestic,395,12469
801901001,1,BARCELONA,2023-01-17,Domèstic/Doméstico/Domestic,395,12159
801901001,1,BARCELONA,2023-01-18,Domèstic/Doméstico/Domestic,395,11832
801901001,1,BARCELONA,2023-01-19,Domèstic/Doméstico/Domestic,396,11428
801901001,1,BARCELONA,2023-01-20,Domèstic/Doméstico/Domestic,396,10294
801901001,1,BARCELONA,2023-01-21,Domèstic/Doméstico/Domestic,396,10871
801901001,1,BARCELONA,2023-01-22,Domèstic/Doméstico/Domestic,396,11307
801901001,1,BARCELONA,2023-01-23,Domèstic/Doméstico/Domestic,396,10596
801901001,1,BARCELONA,2023-01-24,Domèstic/Doméstico/Domestic,396,10026
801901001,1,BARCELONA,2023-01-25,Domèstic/Doméstico/Domestic,396,10869
801901001,1,BARCELONA,2023-01-26,Domèstic/Doméstico/Domestic,396,10484
801901001,1,BARCELONA,2023-01-27,Domèstic/Doméstico/Domestic,396,10745
801901001,1,BARCELONA,2023-01-28,Domèstic/Doméstico/Domestic,396,11395
801901001,1,BARCELONA,2023-01-29,Domèstic/Doméstico/Domestic,396,11010
801901001,1,BARCELONA,2023-01-30,Domèstic/Doméstico/Domestic,396,10851
801901001,1,BARCELONA,2023-01-31,Domèstic/Doméstico/Domestic,396,11341
