Seccio_censal,Districte,Municipi,Data,Tipus_us,Numero_de_comptadors,Consum_litres_per_dia
801904001,4,BARCELONA,2023-01-01,Comercial/Comercial/Commercial,38,284
801904001,4,BARCELONA,2023-01-02,Comercial/Comercial/Commercial,38,2801
801904001,4,BARCELONA,2023-01-03,Comercial/Comercial/Commercial,38,2926
801904001,4,BARCELONA,2023-01-04,Comercial/Comercial/Commercial,38,3255
801904001,4,BARCELONA,2023-01-05,Comercial/Comercial/Commercial,38,2799
801904001,4,BARCELONA,2023-01-06,Comercial/Comercial/Commercial,38,617
801904001,4,BARCELONA,2023-01-07,Comercial/Comercial/Commercial,38,710
801904001,4,BARCELONA,2023-01-08,Comercial/Comercial/Commercial,38,664
801904001,4,BARCELONA,2023-01-09,Comercial/Comercial/Commercial,38,3508
801904001,4,BARCELONA,2023-01-10,Comercial/Comercial/Commercial,38,3743
801904001,4,BARCELONA,2023-01-11,Comercial/Comercial/Commercial,38,4193
801904001,4,BARCELONA,2023-01-12,Comercial/Comercial/Commercial,38,3909
801904001,4,BARCELONA,2023-01-13,Comercial/Comercial/Commercial,38,3254
801904001,4,BARCELONA,2023-01-14,Comercial/Comercial/Commercial,38,1510
801904001,4,BARCELONA,2023-01-15,Comercial/Comercial/Commercial,38,593
801904001,4,BARCELONA,2023-01-16,Comercial/Comercial/Commercial,38,4247
801904001,4,BARCELONA,2023-01-17,Comercial/Comercial/Commercial,38,3474
801904001,4,BARCELONA,2023-01-18,Comercial/Comercial/Commercial,38,3982
801904001,4,BARCELONA,2023-01-19,Comercial/Comercial/Commercial,38,4095
801904001,4,BARCELONA,2023-01-20,Comercial/Comercial/Commercial,38,3719
801904001,4,BARCELONA,2023-01-21,Comercial/Comercial/Commercial,38,1616
801904001,4,BARCELONA,2023-01-22,Comercial/Comercial/Commercial,38,803
801904001,4,BARCELONA,2023-01-23,Comercial/Comercial/Commercial,38,4556
801904001,4,BARCELONA,2023-01-24,Comercial/Comercial/Commercial,38,3667
801904001,4,BARCELONA,2023-01-25,Comercial/Comercial/Commercial,38,3995
801904001,4,BARCELONA,2023-01-26,Comercial/Comercial/Commercial,38,4016
801904001,4,BARCELONA,2023-01-27,Comercial/Comercial/Commercial,38,3845
801904001,4,BARCELONA,2023-01-28,Comercial/Comercial/Commercial,38,1589
801904001,4,BARCELONA,2023-01-29,Comercial/Comercial/Commercial,38,699
801904001,4,BARCELONA,2023-01-30,Comercial/Comercial/Commercial,38,3760
