Seccio_censal,Districte,Municipi,Data,Tipus_us,Numero_de_comptadors,Consum_litres_per_dia
801901001,1,BARCELONA,2023-01-01,Comercial/Comercial/Commercial,64,14258
801901001,1,BARCELONA,2023-01-02,Comercial/Comercial/Commercial,64,6780
801901001,1,BARCELONA,2023-01-03,Comercial/Comercial/Commercial,64,7331
801901001,1,BARCELONA,2023-01-04,Comercial/Comercial/Commercial,64,10600
801901001,1,BARCELONA,2023-01-05,Comercial/Comercial/Commercial,64,14176
801901001,1,BARCELONA,2023-01-06,Comercial/Comercial/Commercial,64,6544
801901001,1,BARCELONA,2023-01-07,Comercial/Comercial/Commercial,64,8045
801901001,1,BARCELONA,2023-01-08,Comercial/Comercial/Commercial,64,7201
801901001,1,BARCELONA,2023-01-09,Comercial/Comercial/Commercial,64,8004
801901001,1,BARCELONA,2023-01-10,Comercial/Comercial/Commercial,64,7417
801901001,1,BARCELONA,2023-01-11,Comercial/Comercial/Commercial,64,8608
801901001,1,BARCELONA,2023-01-12,Comercial/Comercial/Commercial,64,7879
801901001,1,BARCELONA,2023-01-13,Comercial/Comercial/Commercial,64,8759
801901001,1,BARCELONA,2023-01-14,Comercial/Comercial/Commercial,64,8704
801901001,1,BARCELONA,2023-01-15,Comercial/Comercial/Commercial,64,8424
801901001,1,BARCELONA,2023-01-16,Comercial/Comercial/Commercial,64,11727
801901001,1,BARCELONA,2023-01-17,Comercial/Comercial/Commercial,64,11703
801901001,1,BARCELONA,2023-01-18,Comercial/Comercial/Commercial,64,7454
801901001,1,BARCELONA,2023-01-19,Comercial/Comercial/Commercial,64,9475
801901001,1,BARCELONA,2023-01-20,Comercial/Comercial/Commercial,64,8282
801901001,1,BARCELONA,2023-01-21,Comercial/Comercial/Commercial,64,7686
801901001,1,BARCELONA,2023-01-22,Comercial/Comercial/Commercial,64,7920
801901001,1,BARCELONA,2023-01-23,Comercial/Comercial/Commercial,64,8233
801901001,1,BARCELONA,2023-01-24,Comercial/Comercial/Commercial,64,7828
801901001,1,BARCELONA,2023-01-25,Comercial/Comercial/Commercial,64,7331
801901001,1,BARCELONA,2023-01-26,Comercial/Comercial/Commercial,64,8518
801901001,1,BARCELONA,2023-01-27,Comercial/Comercial/Commercial,64,10256
801901001,1,BARCELONA,2023-01-28,Comercial/Comercial/Commercial,64,7864
801901001,1,BARCELONA,2023-01-29,Comercial/Comercial/Commercial,64,7307
801901001,1,BARCELONA,2023-01-30,Comercial/Comercial/Commercial,64,8088
801901001,1,BARCELONA,2023-01-31,Comercial/Comercial/Commercial,64,9183
801901001,1,BARCELONA,2023-02-01,Comercial/Comercial/Commercial,64,8125
801901001,1,BARCELONA,2023-02-02,Comercial/Comercial/Commercial,64,10103
801901001,1,BARCELONA,2023-02-03,Comercial/Comercial/Commercial,64,8855
801901001,1,BARCELONA,2023-02-04,Comercial/Comercial/Commercial,64,7775
801901001,1,BARCELONA,2023-02-05,Comercial/Comercial/Commercial,64,7091
801901001,1,BARCELONA,2023-02-06,Comercial/Comercial/Commercial,67,10127
801901001,1,BARCELONA,2023-02-07,Comercial/Comercial/Commercial,67,15282
801901001,1,BARCELONA,2023-02-08,Comercial/Comercial/Commercial,67,13488
801901001,1,BARCELONA,2023-02-09,Comercial/Comercial/Commercial,67,7485
801901001,1,BARCELONA,2023-02-10,Comercial/Comercial/Commercial,67,8391
801901001,1,BARCELONA,2023-02-11,Comercial/Comercial/Commercial,67,6724
801901001,1,BARCELONA,2023-02-12,Comercial/Comercial/Commercial,67,10687
801901001,1,BARCELONA,2023-02-13,Comercial/Comercial/Commercial,67,8322
801901001,1,BARCELONA,2023-02-14,Comercial/Comercial/Commercial,67,7551
801901001,1,BARCELONA,2023-02-15,Comercial/Comercial/Commercial,67,7905
801901001,1,BARCELONA,2023-02-16,Comercial/Comercial/Commercial,67,7686
801901001,1,BARCELONA,2023-02-17,Comercial/Comercial/Commercial,67,8563
801901001,1,BARCELONA,2023-02-18,Comercial/Comercial/Commercial,67,6905
801901001,1,BARCELONA,2023-02-19,Comercial/Comercial/Commercial,67,6574
801901001,1,BARCELONA,2023-02-20,Comercial/Comercial/Commercial,67,8053
801901001,1,BARCELONA,2023-02-21,Comercial/Comercial/Commercial,67,10177
801901001,1,BARCELONA,2023-02-22,Comercial/Comercial/Commercial,67,7472
801901001,1,BARCELONA,2023-02-23,Comercial/Comercial/Commercial,67,8564
801901001,1,BARCELONA,2023-02-24,Comercial/Comercial/Commercial,68,13548
801901001,1,BARCELONA,2023-02-25,Comercial/Comercial/Commercial,68,7835
801901001,1,BARCELONA,2023-02-26,Comercial/Comercial/Commercial,68,6347
801901001,1,BARCELONA,2023-02-27,Comercial/Comercial/Commercial,68,16266
801901001,1,BARCELONA,2023-02-28,Comercial/Comercial/Commercial,68,15673
801901001,1,BARCELONA,2023-03-01,Comercial/Comercial/Commercial,68,13794
801901001,1,BARCELONA,2023-03-02,Comercial/Comercial/Commercial,68,16539
801901001,1,BARCELONA,2023-03-03,Comercial/Comercial/Commercial,68,15491
801901001,1,BARCELONA,2023-03-04,Comercial/Comercial/Commercial,68,9034
