Seccio_censal,Districte,Municipi,Data,Tipus_us,Numero_de_comptadors,Consum_litres_per_dia
0819403001,03,BARCELONA,2023-01-01,Industrial/Industrial/Industrial,2,3488
0819403001,03,BARCELONA,2023-01-02,Industrial/Industrial/Industrial,2,3930
0819403001,03,BARCELONA,2023-01-03,Industrial/Industrial/Industrial,2,4997
0819403001,03,BARCELONA,2023-01-04,Industrial/Industrial/Industrial,2,6053
0819403001,03,BARCELONA,2023-01-05,Industrial/Industrial/Industrial,2,4840
0819403001,03,BARCELONA,2023-01-06,Industrial/Industrial/Industrial,2,2151
0819403001,03,BARCELONA,2023-01-07,Industrial/Industrial/Industrial,2,4297
0819403001,03,BARCELONA,2023-01-08,Industrial/Industrial/Industrial,2,6446
0819403001,03,BARCELONA,2023-01-09,Industrial/Industrial/Industrial,2,25166
0819403001,03,BARCELONA,2023-01-10,Industrial/Industrial/Industrial,2,14600
0819403001,03,BARCELONA,2023-01-11,Industrial/Industrial/Industrial,2,14512
0819403001,03,BARCELONA,2023-01-12,Industrial/Industrial/Industrial,2,14458
0819403001,03,BARCELONA,2023-01-13,Industrial/Industrial/Industrial,2,14575
0819403001,03,BARCELONA,2023-01-14,Industrial/Industrial/Industrial,2,13767
0819403001,03,BARCELONA,2023-01-15,Industrial/Industrial/Industrial,2,13352
0819403001,03,BARCELONA,2023-01-16,Industrial/Industrial/Industrial,2,14545
0819403001,03,BARCELONA,2023-01-17,Industrial/Industrial/Industrial,2,12904
0819403001,03,BARCELONA,2023-01-18,Industrial/Industrial/Industrial,2,10913
0819403001,03,BARCELONA,2023-01-19,Industrial/Industrial/Industrial,2,4130
0819403001,03,BARCELONA,2023-01-20,Industrial/Industrial/Industrial,2,12807
0819403001,03,BARCELONA,2023-01-21,Industrial/Industrial/Industrial,2,12063
0819403001,03,BARCELONA,2023-01-22,Industrial/Industrial/Industrial,2,11428
0819403001,03,BARCELONA,2023-01-23,Industrial/Industrial/Industrial,2,13103
0819403001,03,BARCELONA,2023-01-24,Industrial/Industrial/Industrial,2,21323
0819403001,03,BARCELONA,2023-01-25,Industrial/Industrial/Industrial,2,15366
0819403001,03,BARCELONA,2023-01-26,Industrial/Industrial/Industrial,2,17859
0819403001,03,BARCELONA,2023-01-27,Industrial/Industrial/Industrial,2,10500
0819403001,03,BARCELONA,2023-01-28,Industrial/Industrial/Industrial,2,6323
0819403001,03,BARCELONA,2023-01-29,Industrial/Industrial/Industrial,2,3637
0819403001,03,BARCELONA,2023-01-30,Industrial/Industrial/Industrial,2,14014
0819403001,03,BARCELONA,2023-01-31,Industrial/Industrial/Industrial,2,14969
0819403001,03,BARCELONA,2023-02-01,Industrial/Industrial/Industrial,2,17905
0819403001,03,BARCELONA,2023-02-02,Industrial/Industrial/Industrial,2,13211
